,Loss
36169,55.55818557739258
36170,61.01585388183594
36171,53.3771858215332
36172,53.526763916015625
36173,51.933815002441406
36174,65.16858673095703
36175,51.87920379638672
36176,55.208885192871094
36177,66.04915618896484
36178,59.61471176147461
36179,52.89014434814453
36180,51.76432418823242
36181,58.18855285644531
36182,56.02299118041992
36183,54.739261627197266
36184,54.46898651123047
36185,50.727901458740234
36186,61.64406204223633
36187,56.767860412597656
36188,64.37711334228516
36189,49.52154541015625
36190,59.72101974487305
36191,57.65447235107422
36192,58.927024841308594
36193,49.99365997314453
36194,59.79363250732422
36195,51.917667388916016
36196,56.33357620239258
36197,54.91785430908203
36198,55.4674072265625
36199,58.18536376953125
36200,54.304290771484375
36201,54.78140640258789
36202,61.80934524536133
36203,59.97116470336914
36204,66.37938690185547
36205,62.45710754394531
36206,59.88402557373047
36207,47.698570251464844
36208,63.18419647216797
36209,48.03468322753906
36210,49.13543701171875
36211,59.093727111816406
36212,58.531639099121094
36213,61.33772277832031
36214,63.6076774597168
36215,53.50630569458008
36216,52.38425827026367
36217,56.24019241333008
36218,54.470115661621094
36219,47.304447174072266
36220,57.40937805175781
36221,61.537349700927734
36222,59.39055633544922
36223,61.418663024902344
36224,61.9993896484375
36225,53.07394790649414
36226,57.52177429199219
36227,50.2811279296875
36228,52.037471771240234
36229,47.87670135498047
36230,56.92579650878906
36231,56.3411750793457
36232,57.187232971191406
36233,54.74559020996094
36234,67.61168670654297
36235,56.183868408203125
36236,48.14699172973633
36237,62.33318328857422
36238,58.447662353515625
36239,67.83761596679688
36240,64.77388763427734
36241,53.4041748046875
36242,61.5709114074707
36243,64.86092376708984
36244,61.20342254638672
36245,65.64412689208984
36246,54.22813034057617
36247,54.3209114074707
36248,55.970611572265625
36249,55.58015823364258
36250,55.730140686035156
36251,51.441009521484375
36252,54.34585952758789
36253,55.38542938232422
36254,62.517478942871094
36255,59.522274017333984
36256,65.91474151611328
36257,61.1047477722168
36258,55.72236633300781
36259,47.67366027832031
36260,54.966346740722656
36261,58.019683837890625
36262,59.446048736572266
36263,55.99730682373047
36264,51.58365249633789
36265,48.57917404174805
36266,56.86996841430664
36267,60.665069580078125
36268,52.68328857421875
36269,69.8487777709961
36270,58.24077224731445
36271,56.36553955078125
36272,52.66328811645508
36273,59.717681884765625
36274,65.86842346191406
36275,59.56424331665039
36276,60.130332946777344
36277,59.153255462646484
36278,58.81411361694336
36279,50.60260009765625
36280,54.440032958984375
36281,61.41735076904297
36282,48.6826171875
36283,53.81975555419922
36284,59.2219352722168
36285,53.130855560302734
36286,57.67350387573242
36287,56.98149490356445
36288,54.29391860961914
36289,55.87450408935547
36290,61.80548095703125
36291,55.19573211669922
36292,60.50145721435547
36293,49.3599739074707
36294,59.863773345947266
36295,59.870094299316406
36296,58.37889099121094
36297,57.3280029296875
36298,57.13250732421875
36299,64.60011291503906
36300,59.938331604003906
36301,57.29257583618164
36302,69.27375793457031
36303,59.49446105957031
36304,56.404449462890625
36305,56.57030487060547
36306,59.720821380615234
36307,49.78582000732422
36308,60.80315017700195
36309,50.195560455322266
36310,49.56467819213867
36311,56.76692581176758
36312,56.993446350097656
36313,55.651275634765625
36314,57.684043884277344
36315,55.246612548828125
36316,58.045738220214844
36317,52.37482452392578
36318,57.80986785888672
36319,62.76337432861328
36320,64.62427520751953
36321,55.1832160949707
36322,61.959842681884766
36323,61.545738220214844
36324,77.5844955444336
36325,67.52216339111328
36326,54.11994171142578
36327,52.493465423583984
36328,52.96223449707031
36329,59.697776794433594
36330,58.62239074707031
36331,63.611228942871094
36332,57.392784118652344
36333,59.057838439941406
36334,51.863807678222656
36335,64.276123046875
36336,63.617374420166016
36337,52.210567474365234
36338,54.470394134521484
36339,61.771728515625
36340,63.98169708251953
36341,52.75760269165039
36342,56.04298400878906
36343,53.836978912353516
36344,60.27397155761719
36345,62.396785736083984
36346,54.95733642578125
36347,58.589778900146484
36348,57.771549224853516
36349,56.479923248291016
36350,48.16072082519531
36351,57.309566497802734
36352,63.29235076904297
36353,50.407020568847656
36354,51.609859466552734
36355,53.107234954833984
36356,59.87763595581055
36357,49.75166320800781
36358,48.87898254394531
36359,59.797977447509766
36360,64.08568572998047
36361,59.290687561035156
36362,63.92672348022461
36363,50.41563034057617
36364,70.03254699707031
36365,63.84852981567383
36366,51.14985656738281
36367,52.61180877685547
36368,67.70572662353516
36369,48.672821044921875
36370,53.42123031616211
36371,59.94144058227539
36372,52.50828552246094
36373,49.0751838684082
36374,52.041412353515625
36375,68.64167022705078
36376,49.44451904296875
36377,59.863990783691406
36378,53.254154205322266
36379,53.36371612548828
36380,47.44989013671875
36381,57.707942962646484
36382,62.82748031616211
36383,49.0733757019043
36384,54.15064239501953
36385,53.42168426513672
36386,57.76834487915039
36387,61.5719108581543
36388,62.56610870361328
36389,54.865455627441406
36390,59.89151382446289
36391,52.32497787475586
36392,51.37278747558594
36393,68.2910385131836
36394,55.53648376464844
36395,55.85584259033203
36396,68.5798568725586
36397,65.1954345703125
36398,52.91373062133789
36399,62.86375427246094
36400,55.140228271484375
36401,50.017948150634766
36402,62.38752746582031
36403,65.16671752929688
36404,57.59014892578125
36405,67.69185638427734
36406,70.30744934082031
36407,53.47574234008789
36408,61.6302375793457
36409,62.100189208984375
36410,51.04767990112305
36411,60.45284652709961
36412,56.2173957824707
36413,63.092185974121094
36414,59.99453353881836
36415,53.24617004394531
36416,58.68962097167969
36417,55.348331451416016
36418,54.2150993347168
36419,61.592926025390625
36420,52.78279113769531
36421,61.802818298339844
36422,54.97198486328125
36423,59.518760681152344
36424,58.368743896484375
36425,57.32714080810547
36426,58.210567474365234
36427,60.774261474609375
36428,60.8859748840332
36429,49.17575454711914
36430,53.823997497558594
36431,63.439796447753906
36432,60.3787956237793
36433,47.4152946472168
36434,56.765377044677734
36435,57.056800842285156
36436,56.742919921875
36437,55.81352615356445
36438,54.630638122558594
36439,57.9112663269043
36440,53.89873123168945
36441,51.935306549072266
36442,55.0153923034668
36443,49.1124267578125
36444,52.675254821777344
36445,52.10740661621094
36446,64.58932495117188
36447,51.19309997558594
36448,50.1679801940918
36449,51.5799446105957
36450,62.2218017578125
36451,60.37889099121094
36452,60.080116271972656
36453,63.714725494384766
36454,51.539913177490234
36455,59.502532958984375
36456,50.50602722167969
36457,58.43396759033203
36458,57.73685073852539
36459,68.09024047851562
36460,62.11002731323242
36461,63.570064544677734
36462,52.897979736328125
36463,46.90947723388672
36464,51.15561294555664
36465,63.49108123779297
36466,54.97318649291992
36467,54.82856750488281
36468,61.882747650146484
36469,57.01726150512695
36470,56.56203079223633
36471,58.73793411254883
36472,60.18840789794922
36473,51.60728073120117
36474,60.1159782409668
36475,63.030982971191406
36476,60.27416229248047
36477,53.434871673583984
36478,62.25409698486328
36479,59.26060485839844
36480,56.24938201904297
36481,52.71407699584961
36482,49.929473876953125
36483,57.257904052734375
36484,56.32693862915039
36485,60.15357208251953
36486,54.495033264160156
36487,56.05659866333008
36488,48.797279357910156
36489,56.895179748535156
36490,53.963443756103516
36491,59.43562316894531
36492,50.43181228637695
36493,53.250213623046875
36494,64.3843002319336
36495,63.93174743652344
36496,67.52774047851562
36497,63.23288345336914
36498,50.924686431884766
36499,52.13690185546875
36500,62.131717681884766
36501,56.349124908447266
36502,54.826019287109375
36503,55.873130798339844
36504,55.49320602416992
36505,65.40116119384766
36506,48.60206604003906
36507,59.95585250854492
36508,60.5262336730957
36509,52.995155334472656
36510,55.94281768798828
36511,53.49039077758789
36512,52.30949401855469
36513,50.34307098388672
36514,53.86703872680664
36515,55.1650390625
36516,57.05665588378906
36517,71.13168334960938
36518,75.82081604003906
36519,60.89847946166992
36520,50.53560256958008
36521,51.43351364135742
36522,53.95618438720703
36523,51.59523010253906
36524,58.95783233642578
36525,49.89027786254883
36526,52.28376007080078
36527,61.211891174316406
36528,57.099220275878906
36529,71.56205749511719
36530,54.616249084472656
36531,52.1722412109375
36532,48.62038803100586
36533,57.7653923034668
36534,47.535369873046875
36535,54.837284088134766
36536,51.167236328125
36537,58.8101806640625
36538,61.11620330810547
36539,56.21195983886719
36540,54.12885665893555
36541,59.896419525146484
36542,53.19914245605469
36543,50.33173370361328
36544,50.53315734863281
36545,57.84495162963867
36546,56.99211883544922
36547,55.50061798095703
36548,58.500877380371094
36549,67.40777587890625
36550,69.58479309082031
36551,52.817115783691406
36552,56.93157196044922
36553,63.43944549560547
36554,53.338111877441406
36555,52.684749603271484
36556,55.8427734375
36557,59.310028076171875
36558,70.34173583984375
36559,56.34801483154297
36560,54.25225830078125
36561,57.403411865234375
36562,57.2420654296875
36563,55.85652542114258
36564,52.33056640625
36565,55.32957077026367
36566,47.494781494140625
36567,58.42219161987305
36568,57.47309494018555
36569,61.484920501708984
36570,51.56536102294922
36571,65.08174896240234
36572,58.49249267578125
36573,51.43921661376953
36574,72.02386474609375
36575,58.64406967163086
36576,61.51997375488281
36577,64.77327728271484
36578,48.92015838623047
36579,47.09116744995117
36580,57.296630859375
36581,51.66880798339844
36582,65.15534210205078
36583,53.67485809326172
36584,50.81228256225586
36585,49.73710250854492
36586,55.35125732421875
36587,64.37510681152344
36588,63.81675720214844
36589,59.19122314453125
36590,64.66192626953125
36591,52.560020446777344
36592,50.101585388183594
36593,58.84595489501953
36594,58.15473175048828
36595,61.610836029052734
36596,73.34600830078125
36597,60.27690887451172
36598,46.545108795166016
36599,56.065025329589844
36600,59.45905685424805
36601,57.15114974975586
36602,62.41779708862305
36603,69.21090698242188
36604,54.96977233886719
36605,56.13340759277344
36606,52.400081634521484
36607,52.89226531982422
36608,52.47108459472656
36609,57.15046691894531
36610,50.61380386352539
36611,57.217105865478516
36612,49.024749755859375
36613,57.28652572631836
36614,61.342376708984375
36615,63.221717834472656
36616,50.44438171386719
36617,51.42990493774414
36618,56.320682525634766
36619,59.01948547363281
36620,68.15033721923828
36621,51.922996520996094
36622,58.981468200683594
36623,62.62742233276367
36624,74.12263488769531
36625,53.39945983886719
36626,55.16703796386719
36627,52.142906188964844
36628,62.27303695678711
36629,55.31216049194336
36630,56.02427673339844
36631,54.297420501708984
36632,57.45447540283203
36633,56.332401275634766
36634,58.42366409301758
36635,52.56734085083008
36636,59.92441177368164
36637,60.927818298339844
36638,51.010643005371094
36639,62.84375
36640,58.734439849853516
36641,58.320533752441406
36642,53.247989654541016
36643,72.88333892822266
36644,58.01531219482422
36645,66.51404571533203
36646,54.845359802246094
36647,61.96425247192383
36648,52.07481384277344
36649,52.375675201416016
36650,54.163543701171875
36651,58.16771697998047
36652,57.38337707519531
36653,51.50448226928711
36654,57.82457733154297
36655,61.687400817871094
36656,62.09600067138672
36657,55.90304946899414
36658,60.76960754394531
36659,48.06884765625
36660,54.31365203857422
36661,65.13739776611328
36662,67.32353973388672
36663,61.071693420410156
36664,56.94679260253906
36665,52.09154510498047
36666,57.37358093261719
36667,51.969932556152344
36668,55.03196716308594
36669,46.63821029663086
36670,65.17794036865234
36671,55.252933502197266
36672,58.88322830200195
36673,59.99592208862305
36674,57.34649658203125
36675,56.75953674316406
36676,56.60768127441406
36677,66.89002227783203
36678,57.88431167602539
36679,52.697044372558594
36680,61.43695831298828
36681,63.56544494628906
36682,53.054447174072266
36683,57.62162780761719
36684,64.72662353515625
36685,52.42788314819336
36686,65.77099609375
36687,53.65058898925781
36688,49.611515045166016
36689,55.624183654785156
36690,60.19834899902344
36691,56.93254470825195
36692,54.760231018066406
36693,50.67967987060547
36694,47.462100982666016
36695,65.8124008178711
36696,48.02501678466797
36697,67.97176361083984
36698,50.489227294921875
36699,47.171775817871094
36700,64.456787109375
36701,57.686119079589844
36702,56.801082611083984
36703,59.82436752319336
36704,57.52699661254883
36705,59.807762145996094
36706,50.22083282470703
36707,54.756690979003906
36708,55.58699035644531
36709,55.901123046875
36710,60.161865234375
36711,58.60880661010742
36712,55.897125244140625
36713,52.65351486206055
36714,55.726890563964844
36715,52.84235382080078
36716,55.87049865722656
36717,57.02547073364258
36718,51.45669174194336
36719,57.58134078979492
36720,53.73942565917969
36721,57.999000549316406
36722,59.9594841003418
36723,52.47997283935547
36724,59.74417495727539
36725,63.94294738769531
36726,57.26300811767578
36727,54.543975830078125
36728,60.17769241333008
36729,53.49174499511719
36730,55.38764190673828
36731,56.712310791015625
36732,55.39925765991211
36733,64.60043334960938
36734,61.89358901977539
36735,50.9030647277832
36736,60.073486328125
36737,55.926979064941406
36738,49.7943000793457
36739,58.54082489013672
36740,59.6379280090332
36741,53.663761138916016
36742,64.87161254882812
36743,58.47026062011719
36744,68.06997680664062
36745,60.746734619140625
36746,56.22503662109375
36747,51.38811111450195
36748,53.37138366699219
36749,55.668704986572266
36750,51.2343635559082
36751,59.31416320800781
36752,64.97380828857422
36753,48.57422637939453
36754,70.59608459472656
36755,50.624969482421875
36756,60.78287887573242
36757,56.42350769042969
36758,53.99265670776367
36759,55.628082275390625
36760,57.460060119628906
36761,54.091590881347656
36762,64.19564056396484
36763,56.46892166137695
36764,55.41143035888672
36765,54.158164978027344
36766,49.06250762939453
36767,63.74992370605469
36768,56.010948181152344
36769,62.67113494873047
36770,56.22303009033203
36771,62.77222442626953
36772,54.48982620239258
36773,54.12670135498047
36774,67.2515640258789
36775,61.705257415771484
36776,54.35059356689453
36777,53.6378173828125
36778,59.74654769897461
36779,55.966033935546875
36780,51.26422882080078
36781,56.92609786987305
36782,66.09146881103516
36783,65.94206237792969
36784,54.20016860961914
36785,64.65585327148438
36786,56.00232696533203
36787,51.429466247558594
36788,51.30303192138672
36789,54.33480453491211
36790,56.27692413330078
36791,52.701900482177734
36792,56.258872985839844
36793,51.734676361083984
36794,59.054386138916016
36795,59.95259094238281
36796,50.477333068847656
36797,56.666526794433594
36798,70.63253021240234
36799,52.978553771972656
36800,59.277610778808594
36801,62.050994873046875
36802,55.92593765258789
36803,53.14396286010742
36804,52.51875305175781
36805,54.49140548706055
36806,52.728973388671875
36807,58.550785064697266
36808,60.54463577270508
36809,46.33171463012695
36810,49.750518798828125
36811,49.80077362060547
36812,57.8247184753418
36813,57.446380615234375
36814,66.01409912109375
36815,55.23462677001953
36816,51.68641662597656
36817,49.382301330566406
36818,47.52118682861328
36819,55.01813888549805
36820,56.64873123168945
36821,44.8179931640625
36822,49.1998176574707
36823,65.92926025390625
36824,52.59973907470703
36825,57.157508850097656
36826,50.357425689697266
36827,56.265560150146484
36828,54.73607635498047
36829,61.429786682128906
36830,52.97297286987305
36831,57.87623977661133
36832,67.04998016357422
36833,59.155784606933594
36834,50.74430847167969
36835,57.070919036865234
36836,63.449893951416016
36837,59.499752044677734
36838,51.37129592895508
36839,63.70729064941406
36840,52.32719421386719
36841,51.07630920410156
36842,49.63706588745117
36843,53.40690231323242
36844,70.1595458984375
36845,48.87855529785156
36846,60.30936050415039
36847,62.46205520629883
36848,62.848812103271484
36849,60.58274459838867
36850,78.54026794433594
36851,56.664710998535156
36852,56.49355697631836
36853,57.38749694824219
36854,51.36656951904297
36855,52.569541931152344
36856,61.2507438659668
36857,57.91961669921875
36858,56.1221923828125
36859,69.07107543945312
36860,65.1463851928711
36861,65.17317199707031
36862,60.04814147949219
36863,57.804954528808594
36864,53.69499969482422
36865,61.764678955078125
36866,60.665828704833984
36867,59.8804817199707
36868,51.8369140625
36869,62.82355499267578
36870,61.72311019897461
36871,52.61676025390625
36872,55.94552993774414
36873,53.157432556152344
36874,55.72905349731445
36875,60.71532440185547
36876,59.147186279296875
36877,48.94017791748047
36878,53.460716247558594
36879,50.11027145385742
36880,57.71320343017578
36881,48.993953704833984
36882,54.11616516113281
36883,55.0391960144043
36884,53.36060333251953
36885,50.39922332763672
36886,60.675682067871094
36887,60.038143157958984
36888,49.937049865722656
36889,51.95658493041992
36890,67.95246887207031
36891,52.142417907714844
36892,51.37109375
36893,61.33876037597656
36894,60.51381301879883
36895,57.48173141479492
36896,58.591556549072266
36897,51.093204498291016
36898,57.52167892456055
36899,51.4232063293457
36900,64.35066223144531
36901,52.550968170166016
36902,60.10165023803711
36903,60.294105529785156
36904,49.69279098510742
36905,60.05800247192383
36906,53.47535705566406
36907,60.18238830566406
36908,57.2728385925293
36909,54.445743560791016
36910,52.58628845214844
36911,55.077606201171875
36912,51.28278732299805
36913,53.46357727050781
36914,62.53663635253906
36915,60.666988372802734
36916,63.29336166381836
36917,63.07841491699219
36918,60.86005783081055
36919,58.76264572143555
36920,54.95719909667969
36921,55.858978271484375
36922,52.3565673828125
36923,57.14715576171875
36924,57.193397521972656
36925,75.50841522216797
36926,68.1747817993164
36927,77.13377380371094
36928,54.158164978027344
36929,52.061500549316406
36930,63.27700424194336
36931,57.23922348022461
36932,57.07197570800781
36933,67.33963775634766
36934,50.9713249206543
36935,56.36600875854492
36936,56.676544189453125
36937,48.0970573425293
36938,53.85173034667969
36939,53.848854064941406
36940,57.873382568359375
36941,51.3824348449707
36942,58.07147216796875
36943,58.97447204589844
36944,63.04365921020508
36945,60.09135055541992
36946,54.754058837890625
36947,48.702945709228516
36948,50.9640007019043
36949,50.55878448486328
36950,54.55865478515625
36951,59.16401672363281
36952,49.57631301879883
36953,46.108299255371094
36954,56.85639190673828
36955,51.479209899902344
36956,64.92222595214844
36957,66.60499572753906
36958,53.28650665283203
36959,54.550201416015625
36960,55.082603454589844
36961,57.349021911621094
36962,60.778987884521484
36963,47.79413986206055
36964,72.58434295654297
36965,52.68043899536133
36966,61.78962707519531
36967,60.89051055908203
36968,65.88521575927734
36969,57.63808822631836
36970,58.5507698059082
36971,51.5856819152832
36972,64.79540252685547
36973,62.33315658569336
36974,51.578269958496094
36975,52.110565185546875
36976,52.997859954833984
36977,51.87156677246094
36978,63.066802978515625
36979,54.790645599365234
36980,47.35270690917969
36981,51.902320861816406
36982,49.98692321777344
36983,55.64612579345703
36984,50.412010192871094
36985,65.69032287597656
36986,64.6100082397461
36987,53.98462677001953
36988,51.07546615600586
36989,64.91836547851562
36990,58.22422409057617
36991,52.13639831542969
36992,57.40550231933594
36993,56.053741455078125
36994,56.77723693847656
36995,52.96501159667969
36996,56.381683349609375
36997,58.836700439453125
36998,49.44799041748047
36999,62.74631881713867
37000,50.51960372924805
37001,48.132896423339844
37002,53.444549560546875
37003,65.93670654296875
37004,58.127159118652344
37005,62.42534637451172
37006,63.73641586303711
37007,59.4818115234375
37008,59.62900161743164
37009,56.99101257324219
37010,54.9654541015625
37011,63.822715759277344
37012,52.70303726196289
37013,50.948055267333984
37014,61.3344841003418
37015,49.4833984375
37016,61.957000732421875
37017,57.66291809082031
37018,48.500732421875
37019,50.72283172607422
37020,60.10259246826172
37021,51.68275451660156
37022,56.30180358886719
37023,55.12488555908203
37024,51.62047576904297
37025,55.23793411254883
37026,51.795310974121094
37027,59.50556182861328
37028,57.44410705566406
37029,56.44627380371094
37030,64.07133483886719
37031,62.943634033203125
37032,52.35883331298828
37033,55.24676513671875
37034,58.84525680541992
37035,51.47625732421875
37036,56.39925003051758
37037,63.24991226196289
37038,51.20145797729492
37039,53.1422119140625
37040,51.82849884033203
37041,58.565860748291016
37042,59.176204681396484
37043,69.5831069946289
37044,46.34249496459961
37045,61.9118537902832
37046,52.07501983642578
37047,70.46724700927734
37048,56.86425018310547
37049,59.341835021972656
37050,65.5467758178711
37051,66.724609375
37052,48.00508499145508
37053,60.470943450927734
37054,61.45056915283203
37055,59.5771598815918
37056,53.906982421875
37057,57.95759582519531
37058,60.60893249511719
37059,58.513206481933594
37060,61.42832946777344
37061,54.831912994384766
37062,62.86439514160156
37063,49.62015914916992
37064,63.05943298339844
37065,56.64485549926758
37066,49.94523239135742
37067,55.631282806396484
37068,54.029483795166016
37069,52.869625091552734
37070,50.05391311645508
37071,53.97174835205078
37072,48.67481231689453
37073,55.30006408691406
37074,64.18388366699219
37075,57.455284118652344
37076,49.192901611328125
37077,55.49220657348633
37078,57.20641326904297
37079,60.817054748535156
37080,51.10334396362305
37081,63.68730926513672
37082,50.944637298583984
37083,54.4111442565918
37084,55.268375396728516
37085,56.373619079589844
37086,49.79998016357422
37087,63.18505096435547
37088,56.233619689941406
37089,52.27621078491211
37090,56.981658935546875
37091,54.199588775634766
37092,57.7880859375
37093,63.52039337158203
37094,57.53886413574219
37095,52.0507698059082
37096,52.76591491699219
37097,52.24237823486328
37098,59.48387908935547
37099,60.72529602050781
37100,52.39179611206055
37101,54.67657470703125
37102,53.11913299560547
37103,64.24079132080078
37104,51.829463958740234
37105,57.546138763427734
37106,64.0875473022461
37107,54.68901062011719
37108,49.09228515625
37109,56.792694091796875
37110,53.638938903808594
37111,55.670894622802734
37112,56.05286407470703
37113,61.15785598754883
37114,64.30488586425781
37115,54.231868743896484
37116,61.386985778808594
37117,54.063602447509766
37118,67.5086441040039
37119,54.03718566894531
37120,64.59661865234375
37121,60.972660064697266
37122,59.73952865600586
37123,49.878662109375
37124,50.46930694580078
37125,57.196922302246094
37126,59.02518844604492
37127,49.03011703491211
37128,67.83474731445312
37129,57.06648635864258
37130,57.5070686340332
37131,60.48054504394531
37132,58.56797409057617
37133,65.88874053955078
37134,58.23917007446289
37135,50.17134475708008
37136,63.83137512207031
37137,68.02601623535156
37138,52.1746826171875
37139,53.039859771728516
37140,54.07014465332031
37141,52.02760696411133
37142,60.41016387939453
37143,46.83895492553711
37144,52.978111267089844
37145,65.703369140625
37146,49.846622467041016
37147,47.93524932861328
37148,68.01107788085938
37149,51.02809143066406
37150,55.921722412109375
37151,57.27833557128906
37152,58.01820373535156
37153,62.06727981567383
37154,63.744686126708984
37155,51.85380935668945
37156,59.39952087402344
37157,52.66615676879883
37158,60.883548736572266
37159,61.84345245361328
37160,47.91085433959961
37161,51.14003372192383
37162,53.85918045043945
37163,66.10907745361328
37164,50.03017044067383
37165,66.58334350585938
37166,50.8256950378418
37167,51.51963424682617
37168,58.88848114013672
37169,52.06473922729492
37170,53.81866455078125
37171,59.36178207397461
37172,63.44837951660156
37173,59.50837326049805
37174,63.468040466308594
37175,57.26836013793945
37176,48.642333984375
37177,58.33918762207031
37178,63.57451629638672
37179,65.7568359375
37180,63.81596374511719
37181,52.193965911865234
37182,61.3781623840332
37183,65.28659057617188
37184,48.59418487548828
37185,54.978572845458984
37186,51.92166519165039
37187,52.887229919433594
37188,61.14673614501953
37189,58.89060974121094
37190,51.51896286010742
37191,53.11907196044922
37192,49.89849090576172
37193,47.72845458984375
37194,61.91716384887695
37195,54.345314025878906
37196,61.05839157104492
37197,52.90079116821289
37198,54.29993438720703
37199,50.47935104370117
37200,59.415531158447266
37201,52.15043640136719
37202,54.853302001953125
37203,56.80223083496094
37204,57.502777099609375
37205,64.14372253417969
37206,71.19233703613281
37207,54.57160949707031
37208,52.60103225708008
37209,62.044151306152344
37210,62.237403869628906
37211,61.680641174316406
37212,51.952457427978516
37213,57.54054641723633
37214,49.97022247314453
37215,50.32913589477539
37216,62.021827697753906
37217,46.033668518066406
37218,54.45994567871094
37219,52.87407684326172
37220,50.274696350097656
37221,62.75200271606445
37222,59.28314971923828
37223,57.42047119140625
37224,56.7749137878418
37225,52.41950225830078
37226,52.40654373168945
37227,47.890316009521484
37228,56.156707763671875
37229,60.29368591308594
37230,57.47327423095703
37231,53.98253631591797
37232,58.163028717041016
37233,50.97700119018555
37234,49.5914192199707
37235,47.562442779541016
37236,62.99939727783203
37237,49.79393005371094
37238,67.79167938232422
37239,57.680328369140625
37240,79.03618621826172
37241,55.99230194091797
37242,50.002254486083984
37243,55.02919006347656
37244,55.22124481201172
37245,54.68144226074219
37246,64.74516296386719
37247,52.066768646240234
37248,53.09349822998047
37249,57.384647369384766
37250,57.51089096069336
37251,50.47032165527344
37252,55.3533821105957
37253,52.30179977416992
37254,55.23790740966797
37255,63.26988220214844
37256,56.22508239746094
37257,51.61797332763672
37258,52.585594177246094
37259,59.81733322143555
37260,51.90365219116211
37261,50.59757614135742
37262,54.24188995361328
37263,60.8591194152832
37264,57.50991439819336
37265,51.50592803955078
37266,56.40671157836914
37267,53.33457946777344
37268,49.76057052612305
37269,61.32400894165039
37270,59.65605163574219
37271,60.0733757019043
37272,49.002296447753906
37273,48.32933807373047
37274,52.01742172241211
37275,51.194236755371094
37276,52.25762176513672
37277,51.13441848754883
37278,50.677433013916016
37279,53.274566650390625
37280,61.21872329711914
37281,53.947776794433594
37282,54.937957763671875
37283,49.16782760620117
37284,53.051448822021484
37285,53.0753288269043
37286,58.345252990722656
37287,55.392005920410156
37288,55.917667388916016
37289,46.385250091552734
37290,56.89044189453125
37291,54.4399528503418
37292,55.10594940185547
37293,50.87981033325195
37294,61.393131256103516
37295,57.07320022583008
37296,57.06520080566406
37297,63.09952163696289
37298,63.02228546142578
37299,52.75389099121094
37300,54.76124954223633
37301,52.95018005371094
37302,50.3170166015625
37303,48.194942474365234
37304,57.42429733276367
37305,50.4874267578125
37306,55.20038604736328
37307,57.03392791748047
37308,50.239871978759766
37309,51.48997116088867
37310,54.48534393310547
37311,61.59165954589844
37312,54.91197204589844
37313,48.552772521972656
37314,64.39315795898438
37315,60.88798522949219
37316,53.832088470458984
37317,49.93694305419922
37318,59.17275619506836
37319,58.441856384277344
37320,56.4490966796875
37321,49.385276794433594
37322,62.03476333618164
37323,55.74797058105469
37324,57.90760803222656
37325,55.68846893310547
37326,53.65604782104492
37327,52.89636993408203
37328,56.33946228027344
37329,66.17732238769531
37330,70.0287857055664
37331,52.697227478027344
37332,64.13246154785156
37333,67.8835678100586
37334,63.297183990478516
37335,64.92647552490234
37336,63.06157302856445
37337,55.52863311767578
37338,55.60133361816406
37339,49.44150924682617
37340,58.94890213012695
37341,58.552547454833984
37342,53.38309860229492
37343,55.418861389160156
37344,45.91850662231445
37345,56.80999755859375
37346,48.88994598388672
37347,67.36672973632812
37348,51.17926025390625
37349,53.34376525878906
37350,57.523292541503906
37351,70.85466003417969
37352,56.00145721435547
37353,71.35548400878906
37354,59.403785705566406
37355,59.47077941894531
37356,55.085140228271484
37357,64.64579772949219
37358,54.43504333496094
37359,53.05303192138672
37360,53.986785888671875
37361,59.6982307434082
37362,51.41450119018555
37363,65.63148498535156
37364,59.39256286621094
37365,51.71586227416992
37366,52.693153381347656
37367,55.322811126708984
37368,54.770572662353516
37369,54.571537017822266
37370,62.86290740966797
37371,65.53736114501953
37372,54.32477569580078
37373,54.462440490722656
37374,59.69537353515625
37375,56.14296340942383
37376,45.41496658325195
37377,63.817588806152344
37378,55.678157806396484
37379,50.03166580200195
37380,64.16499328613281
37381,57.30156326293945
37382,62.684471130371094
37383,57.86361312866211
37384,53.280181884765625
37385,51.09423828125
37386,56.792144775390625
37387,49.185325622558594
37388,47.499481201171875
37389,59.32509231567383
37390,51.8567008972168
37391,62.61449432373047
37392,60.222991943359375
37393,60.2188606262207
37394,54.062103271484375
37395,48.3828125
37396,60.99760437011719
37397,57.26271057128906
37398,60.126373291015625
37399,58.77870178222656
37400,53.08248519897461
37401,55.83079147338867
37402,53.45118713378906
37403,57.42872619628906
37404,57.28486633300781
37405,56.24190139770508
37406,52.84555435180664
37407,52.05324935913086
37408,65.76603698730469
37409,54.7867317199707
37410,55.623497009277344
37411,50.30558776855469
37412,65.46018981933594
37413,53.772926330566406
37414,57.356319427490234
37415,53.677162170410156
37416,47.37465286254883
37417,52.82469177246094
37418,60.767852783203125
37419,55.781219482421875
37420,57.50144958496094
37421,49.16971206665039
37422,59.733970642089844
37423,51.910667419433594
37424,52.452850341796875
37425,64.59464263916016
37426,60.444034576416016
37427,53.31725311279297
37428,61.36945724487305
37429,70.73542022705078
37430,57.78668975830078
37431,49.01984786987305
37432,56.275634765625
37433,56.70838928222656
37434,49.973995208740234
37435,52.320777893066406
37436,64.96347045898438
37437,58.09994888305664
37438,65.64462280273438
37439,61.389625549316406
37440,54.0216178894043
37441,56.79363250732422
37442,49.67669677734375
37443,67.02777099609375
